,class predicted,prob_class_0,prob_class_1
0,0,0.8768,0.1232
1,0,0.9998,0.0002
2,0,0.9995,0.0005
3,0,0.999,0.001
4,0,0.9786,0.0214
5,1,0.1,0.9
6,1,0.4965,0.5035
7,1,0.0031,0.9969
8,1,0.0273,0.9727
9,1,0.0837,0.9163
10,1,0.1583,0.8417
11,1,0.1081,0.8919
12,1,0.274,0.726
13,1,0.244,0.756
14,1,0.0483,0.9517
15,1,0.0222,0.9778
16,1,0.0548,0.9452
17,1,0.1264,0.8736
18,1,0.0698,0.9302
19,1,0.008,0.992
20,1,0.0482,0.9518
21,1,0.0143,0.9857
22,1,0.0011,0.9989
23,1,0.0187,0.9813
24,1,0.3672,0.6328
25,1,0.2086,0.7914
26,1,0.0158,0.9842
27,1,0.006,0.994
28,1,0.0013,0.9987
29,1,0.002,0.998
30,1,0.0034,0.9966
31,1,0.0102,0.9898
32,1,0.2417,0.7583
33,1,0.1428,0.8572
34,1,0.0078,0.9922
35,1,0.139,0.861
36,1,0.3206,0.6794
37,0,0.66,0.34
38,0,0.918,0.082
39,1,0.2253,0.7747
40,1,0.051,0.949
41,1,0.3019,0.6981
42,1,0.0738,0.9262
43,1,0.0805,0.9195
44,1,0.0438,0.9562
45,1,0.0179,0.9821
46,1,0.0158,0.9842
47,1,0.2234,0.7766
48,1,0.0059,0.9941
49,1,0.0896,0.9104
50,1,0.0322,0.9678
51,1,0.0017,0.9983
52,1,0.0417,0.9583
53,1,0.0446,0.9554
54,1,0.005,0.995
55,1,0.0806,0.9194
56,1,0.0602,0.9398
57,1,0.0225,0.9775
58,1,0.0222,0.9778
59,1,0.0024,0.9976
60,1,0.0324,0.9676
61,1,0.0106,0.9894
62,1,0.0075,0.9925
63,1,0.0099,0.9901
64,1,0.0038,0.9962
65,1,0.0766,0.9234
66,0,0.8822,0.1178
67,0,0.6634,0.3366
68,0,0.8805,0.1195
69,1,0.2354,0.7646
70,1,0.1826,0.8174
71,0,0.5824,0.4176
72,0,0.5893,0.4107
73,0,0.6227,0.3773
74,0,0.5404,0.4596
75,1,0.434,0.566
76,0,0.5382,0.4618
77,1,0.0563,0.9437
78,1,0.1235,0.8765
79,1,0.2024,0.7976
80,1,0.1689,0.8311
81,1,0.2264,0.7736
82,0,0.5022,0.4978
83,1,0.1225,0.8775
84,1,0.175,0.825
85,1,0.1028,0.8972
86,1,0.0224,0.9776
87,1,0.0075,0.9925
88,1,0.0196,0.9804
89,1,0.0231,0.9769
90,1,0.07,0.93
91,1,0.2643,0.7357
92,1,0.1723,0.8277
93,1,0.0406,0.9594
94,1,0.0085,0.9915
95,1,0.055,0.945
96,1,0.0167,0.9833
97,1,0.044,0.956
98,1,0.1261,0.8739
99,1,0.116,0.884
100,1,0.1418,0.8582
101,1,0.1914,0.8086
102,1,0.0035,0.9965
103,1,0.067,0.933
104,1,0.0366,0.9634
105,1,0.0311,0.9689
106,1,0.2131,0.7869
107,0,0.8346,0.1654
108,0,0.9747,0.0253
109,0,0.9973,0.0027
110,0,0.9988,0.0012
111,0,0.8331,0.1669
112,0,0.7671,0.2329
113,1,0.3266,0.6734
114,1,0.151,0.849
115,1,0.1023,0.8977
116,1,0.1958,0.8042
117,1,0.389,0.611
118,1,0.1883,0.8117
119,1,0.0626,0.9374
120,1,0.1605,0.8395
121,1,0.2715,0.7285
122,1,0.1017,0.8983
123,1,0.2621,0.7379
124,0,0.963,0.037
125,1,0.3043,0.6957
126,1,0.1635,0.8365
127,1,0.1634,0.8366
128,1,0.248,0.752
129,1,0.0623,0.9377
130,1,0.0257,0.9743
131,1,0.0354,0.9646
132,1,0.0472,0.9528
133,1,0.0825,0.9175
134,1,0.0459,0.9541
135,1,0.0043,0.9957
136,1,0.0076,0.9924
137,1,0.0311,0.9689
138,1,0.1798,0.8202
139,1,0.053,0.947
140,1,0.0782,0.9218
141,0,0.8599,0.1401
142,0,0.759,0.241
143,1,0.1183,0.8817
144,1,0.1508,0.8492
145,0,0.8221,0.1779
146,0,0.5429,0.4571
147,1,0.0915,0.9085
148,1,0.3133,0.6867
149,1,0.1125,0.8875
150,1,0.394,0.606
151,1,0.0723,0.9277
152,1,0.0784,0.9216
153,1,0.442,0.558
154,0,0.5638,0.4362
